id_contrato,sobrecosto,tfidf_demoras,valor_inicial,suma_impacto,tfidf_ejecucion,prop_tipo_regulatorio,prop_tipo_operacional,tfidf_desarrollo,tfidf_municipio,prop_tipo_social,prob_std,n_riesgos,tfidf_proceso,prop_asig_contratista,imp_promedio,tfidf_disenos,val_std,prop_asig_edu,tfidf_ley,tfidf_contrato,tfidf_obra,tfidf_otras,prop_cate_medio,tfidf_ejecucion contrato,tfidf_construccion,tfidf_precios,tfidf_calidad,tfidf_demora,prop_cate_bajo,tfidf_condiciones,prop_fuen_interno,anio_inicio,anio_fin,duracion,ipc_acumulado,trm_promedio
C-253,19.862771294905183,0.05108662735094724,2633119942,58.0,0.13595715206300404,0.045454545454545456,0.22727272727272727,0.04778792070435935,0.02751622479784007,0.045454545454545456,0.9237455196773444,22,0.0,0.7272727272727273,2.6363636363636362,0.0,1.5719651332536893,0.0,0.0,0.07672303496156561,0.20205186501374722,0.052041788534941624,0.22727272727272727,0.035812698626794974,0.036978825868191664,0.07356042966934671,0.0,0.0,0.4090909090909091,0.09916159147265585,0.22727272727272727,2018,2019,1,7.1,3118.82
C-254,3.8169710005796063,0.0,2618839755,25.0,0.0,0.125,0.5,0.0,0.15214182472795976,0.0,0.7071067811865476,8,0.0,0.625,3.125,0.0,0.9921567416492215,0.0,0.0,0.28280969073044054,0.1595969529080579,0.0,0.375,0.0,0.0,0.20336398034053096,0.0,0.0,0.5,0.0,0.125,2018,2019,1,7.1,3118.82
C-255,50.0,0.08723167579951342,2604473744,48.0,0.04643003786455758,0.0,0.875,0.0,0.04698463228552141,0.0,0.6109532624422992,24,0.1920103720153794,0.375,2.0,0.0,0.6109532624422991,0.0,0.0862854102988701,0.3056817724073507,0.049286934475005845,0.0,0.16666666666666666,0.06115106590727669,0.0,0.06280312368742014,0.0,0.08387063959239857,0.8333333333333334,0.0,0.4583333333333333,2020,2021,1,7.32,3718.23
C-256,47.99999871643946,0.0,2599020382,49.0,0.0,0.0,0.5,0.0,0.12468996617478355,0.0,0.4714045207910317,12,0.16985530251901151,0.4166666666666667,4.083333333333333,0.0,0.8620067027323832,0.0,0.0,0.3476709724705875,0.13079992102952034,0.0,0.16666666666666666,0.0,0.1675698094692833,0.0,0.19254903752882263,0.0,0.0,0.0,0.4166666666666667,2018,2019,1,7.1,3118.82
C-257,22.63131741958541,0.0,2592068372,26.0,0.2048638521775572,0.1,0.5,0.0,0.05182772406538107,0.0,0.7483314773547883,10,0.0,0.8,2.6,0.0,1.42828568570857,0.0,0.0,0.19268051557027738,0.0,0.2940673158335574,0.5,0.2023632249085141,0.0696508477248977,0.0,0.0,0.0,0.3,0.1867741537397336,0.2,2019,2019,0,3.8,3281.09
C-258,1.954858150799171,0.0,2591863915,50.0,0.143535725365867,0.045454545454545456,0.45454545454545453,0.03153233278805411,0.10893766599691171,0.13636363636363635,0.9192612916434856,22,0.09893145792598947,0.5454545454545454,2.272727272727273,0.1440732093697707,1.230635124607353,0.0,0.0333432825099899,0.06749979870113651,0.19045956605632558,0.06867840118516065,0.3181818181818182,0.04726122896723454,0.0,0.09707607756009755,0.028037330484340275,0.06482028469323996,0.5454545454545454,0.04362045549059455,0.45454545454545453,2021,2022,1,19.48,3999.26
C-259,17.705357866128395,0.0,2579290667,65.0,0.36830902616594574,0.1,0.5,0.10788155355103878,0.06211806321131294,0.1,1.5198684153570663,20,0.0,0.35,3.25,0.0,2.6167728216259047,0.0,0.22815470976074723,0.28867128215691923,0.4561334490868397,0.0,0.15,0.0,0.25043984699610117,0.16606316649987915,0.2877723120333576,0.0,0.25,0.0,0.45,2019,2020,1,5.47,3487.23
C-260,3.749359775853149,0.0,2570425933,34.0,0.13103957439950875,0.0,0.5,0.0,0.13260480717186707,0.0,0.7483314773547882,10,0.1806370659053695,0.3,3.4,0.0,1.077032961426901,0.0,0.0,0.2464931952321559,0.0,0.0,0.1,0.17258675674444668,0.17820649851932152,0.0,0.0,0.0,0.1,0.0,0.7,2021,2022,1,19.48,3999.26
C-261,22.786652602856,0.0,2554641900,69.0,0.0,0.0,0.0,0.0,0.4821657627205912,0.0,0.6781104593013224,19,0.0,0.0,3.6315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6479785621117672,0.0,0.0,0.0,0.0,0.0,0.0,2019,2020,1,5.47,3487.23
C-263,10.038439219162427,0.0,2546957564,24.0,0.3662863220873941,0.1,0.4,0.0,0.0926653786321237,0.1,0.66332495807108,10,0.0,0.7,2.4,0.0,0.9797958971132712,0.0,0.0,0.17225156277196907,0.2916182732040128,0.0,0.3,0.2412102170607787,0.0,0.0,0.0,0.0,0.7,0.0,0.4,2018,2019,1,7.1,3118.82
C-264,8.670733843694975,0.0,2542638443,69.0,0.18435101814365665,0.037037037037037035,0.8518518518518519,0.0,0.04663826047379279,0.0,1.093690597054326,27,0.0,0.8148148148148148,2.5555555555555554,0.0,2.0353528391161606,0.0,0.1712986244588262,0.3467751762379154,0.44031231033760426,0.0,0.07407407407407407,0.18210077644339642,0.06267677072441737,0.06234013758588729,0.0720198460368451,0.08325234326925358,0.5555555555555556,0.0,0.0,2023,2023,0,9.28,4325.05
C-265,9.380742337202555,0.0,2536531422,65.0,0.3089753068847607,0.1,0.5,0.10860250631148587,0.0,0.1,1.5198684153570663,20,0.0,0.35,3.25,0.0,2.6167728216259047,0.0,0.22967942610377984,0.34872050366860524,0.3935843192524814,0.0,0.15,0.0,0.1680756605664691,0.1671729363757832,0.28969544194678193,0.0,0.25,0.0,0.45,2019,2020,1,5.47,3487.23
C-266,49.846951079186994,0.0,2531323958,61.0,0.15483369031015579,0.1,0.5,0.13605720630784096,0.07834156872598848,0.05,1.479019945774904,20,0.32015561309353613,0.45,3.05,0.0,1.1357816691600549,0.0,0.14387117813119712,0.2912513355528685,0.41090198822911905,0.0,0.25,0.0,0.21056516651126506,0.20943423375821274,0.36293041339531135,0.0,0.35,0.0,0.45,2022,2023,1,23.62,4290.24
C-267,16.9948144490655,0.0,2524643604,60.0,0.0,0.18,0.26,0.0,0.03901222500072,0.2,0.4,50,0.3720029315834386,0.26,1.2,0.0,0.8,0.0,0.3582220054850012,0.21755428476464952,0.0,0.0,0.0,0.0,0.05242820501835627,0.0,0.12048710263048634,0.0,1.0,0.23431716780326595,0.64,2022,2023,1,23.62,4290.24
C-268,18.88978848466444,0.0,2519248775,53.0,0.04146249295429697,0.0,0.7142857142857143,0.0,0.0,0.08571428571428572,0.0,35,0.11431146822183723,0.0,1.5142857142857142,0.0,0.888015443881146,0.0,0.0,0.3119736130838266,0.0,0.1587104655927987,0.05714285714285714,0.0,0.05638667343912712,0.05608382403205502,0.12958419818632252,0.0,0.9428571428571428,0.050401746988965074,0.45714285714285713,2019,2020,1,5.47,3487.23
C-269,11.839272690245416,0.0,2517787653,14.0,0.0,0.0,0.5,0.0,0.09070024197227064,0.16666666666666666,1.0,6,0.0,0.0,2.3333333333333335,0.0,2.6718699236468995,0.0,0.0,0.0,0.09514466040275978,0.0,0.16666666666666666,0.0,0.12189130154070849,0.0,0.0,0.0,0.5,0.0,0.5,2018,2018,0,3.18,2956.55
C-270,23.671257461697905,0.0,2498248253,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1338934190276817,14,0.0,0.0,2.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2019,1,7.1,3118.82
C-271,41.21760996597044,0.0,2482794281,33.0,0.0,0.0,1.0,0.0,0.12264684258915531,0.0,0.6226998490772392,14,0.16707211646670192,0.8571428571428571,2.357142857142857,0.0,1.0996288798814753,0.0,0.0,0.11399138824489757,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.3787880006862447,0.0,0.5714285714285714,0.0,0.14285714285714285,2021,2022,1,19.48,3999.26
C-272,15.611203843188369,0.0,2467202721,24.0,0.35425699172818415,0.1,0.4,0.0,0.0896221242564904,0.1,0.66332495807108,10,0.0,0.7,2.4,0.0,0.9797958971132712,0.0,0.0,0.16659459217676398,0.28204114095631605,0.0,0.3,0.2332885524719805,0.0,0.0,0.0,0.0,0.7,0.0,0.4,2019,2020,1,5.47,3487.23
C-273,32.30246383338692,0.0,2439224881,84.0,0.03091183996211319,0.03571428571428571,0.75,0.0,0.09384322094194013,0.03571428571428571,0.8421304373251141,28,0.2556704307724037,0.0,3.0,0.04964414794451381,1.2515296762810881,0.0,0.05744644882704236,0.46517600428316963,0.06562776602332016,0.0,0.25,0.04071269483674769,0.042038374954142706,0.041812589388997054,0.09660986859544898,0.0,0.39285714285714285,0.07515277667703982,0.39285714285714285,2019,2019,0,3.8,3281.09
C-274,43.33012210760351,0.0,2416350428,41.0,0.1802662413027259,0.07692307692307693,0.6153846153846154,0.10560372286821043,0.06080649116138266,0.07692307692307693,0.6617173282340483,13,0.16566377020038006,0.23076923076923078,3.1538461538461537,0.09650200876214862,0.7844645405527362,0.0,0.0,0.39560671410875736,0.0,0.0,0.6153846153846154,0.15828076405934924,0.0,0.0,0.0,0.0,0.23076923076923078,0.07304379482445081,0.6153846153846154,2018,2019,1,7.1,3118.82
C-275,20.847166167811377,0.19643444810970526,2402581521,66.0,0.10455443828224562,0.0,0.7272727272727273,0.0,0.05290165658318878,0.0,0.7172606290027047,22,0.1441275053374997,0.3181818181818182,3.0,0.0,1.370437584698303,0.0,0.09715179031372323,0.29500962994569885,0.055493899915831854,0.0,0.18181818181818182,0.06885214443445963,0.0710940967120668,0.07071225462558835,0.0,0.0,0.18181818181818182,0.06354811263620581,0.45454545454545453,2022,2022,0,13.12,4255.44
C-276,33.056127969790175,0.0,2396495357,58.0,0.18168246592357842,0.0,0.0,0.10643337678066146,0.0,0.0,1.1055415967851332,24,0.08348263675631136,0.4166666666666667,2.4166666666666665,0.09726015693111816,1.8929694486000912,0.0,0.0,0.3417554715694194,0.19286160867140656,0.0,0.0,0.07976213215173925,0.08235933366685863,0.0,0.09463644124973304,0.0,0.0,0.1472352967279788,0.0,2019,2020,1,5.47,3487.23
C-277,25.16056091870225,0.0,2394605911,113.0,0.25145911773157165,0.0625,0.625,0.08838599658939482,0.05089254596743849,0.03125,0.4496092053105675,32,0.06932689980158277,0.65625,3.53125,0.08076823416505333,0.9354143466934853,0.0,0.09346213849816032,0.14190284503887932,0.26693170259590626,0.0,0.03125,0.0,0.0,0.0,0.0,0.09084652093978268,0.03125,0.0,0.78125,2020,2022,2,21.4,3897.3
C-278,43.97560967478656,0.0,2390700390,45.0,0.1694605235798216,0.05555555555555555,0.3333333333333333,0.03309116937240375,0.038107707632125516,0.16666666666666666,0.5328701692569688,18,0.05191112329830543,0.6111111111111112,2.5,0.0907173789898672,1.145307118227128,0.0,0.03499164544489362,0.053127545774269695,0.17988763537396346,0.03603679786585642,0.2222222222222222,0.04959764134847645,0.025606315821255818,0.050937571700479765,0.029423387671426937,0.0,0.6111111111111112,0.06866532316731298,0.3888888888888889,2018,2019,1,7.1,3118.82
C-279,30.498104940000133,0.1719841110999762,2384714996,48.0,0.04577023608274365,0.0,0.9166666666666666,0.0,0.04631694934737065,0.0,0.6109532624422992,24,0.18928177666182683,0.375,2.0,0.0,0.6109532624422991,0.0,0.08505923711275692,0.3013378306967977,0.048586534288350414,0.0,0.16666666666666666,0.0602820685060008,0.06224496337145484,0.06191064944405814,0.0,0.0,0.8333333333333334,0.055638233359737464,0.4583333333333333,2021,2021,0,5.62,3743.09
C-280,42.59887061948861,0.06208399424263125,2370308300,53.0,0.3304490229092243,0.07692307692307693,0.5384615384615384,0.11615035666752636,0.03343961483682432,0.038461538461538464,0.7297563831157797,26,0.13665644642808517,0.46153846153846156,2.0384615384615383,0.0,1.2808327542574394,0.0,0.0,0.4661956276844253,0.07015639051153652,0.0,0.19230769230769232,0.3046544357018434,0.04493922052299087,0.13409356407609446,0.0,0.0,0.6153846153846154,0.1606773433886867,0.07692307692307693,2019,2020,1,5.47,3487.23
C-281,12.237930699286704,0.055336408048733465,2368269188,61.0,0.29453423855989186,0.0,0.0,0.10352657895111235,0.0,0.0,0.7158188976374374,22,0.12180396854752862,0.5909090909090909,2.772727272727273,0.047301944276734065,1.7721444263289026,0.0,0.0,0.138509083802721,0.18759437274930757,0.05637102692593449,0.0,0.0775837516508867,0.0,0.0,0.046025914534701395,0.1596128892373904,0.0,0.0,0.0,2018,2019,1,7.1,3118.82
C-282,43.55553914575309,0.0,2361948671,53.0,0.23663887893569782,0.045454545454545456,0.5909090909090909,0.33270717459298194,0.14367928034457644,0.045454545454545456,0.5961307749365454,22,0.1304819646002777,0.7727272727272727,2.409090909090909,0.07600799906900511,1.0174104220726998,0.0,0.0,0.26707904227702134,0.15071973390629992,0.0,0.2727272727272727,0.06233343907335973,0.1287262606641263,0.12803487971648403,0.14791517442230742,0.17098460429139922,0.2727272727272727,0.11506315278260006,0.09090909090909091,2019,2020,1,5.47,3487.23
C-283,15.7002640663875,0.0,2359817188,22.0,0.3662863220873941,0.1,0.4,0.0,0.0926653786321237,0.1,0.66332495807108,10,0.0,0.7,2.2,0.0,0.9165151389911681,0.0,0.0,0.17225156277196907,0.2916182732040128,0.0,0.2,0.2412102170607787,0.0,0.0,0.0,0.0,0.8,0.0,0.4,2018,2019,1,7.1,3118.82
C-284,50.0,0.0,2334013206,7.0,0.0,0.2,0.6,0.2978191869227943,0.0,0.0,0.39999999999999997,5,0.23359900580973667,0.4,1.4,0.0,1.2649110640673518,0.0,0.0,0.1593819215798759,0.0,0.0,0.2,0.0,0.23045580747395428,0.0,0.0,0.0,0.8,0.0,0.0,2019,2020,1,5.47,3487.23
C-285,49.99273623146336,0.36590962843712915,2332439410,42.0,0.29213925585452644,0.34782608695652173,0.21739130434782608,0.0,0.09854292712066745,0.08695652173913043,0.4476360930863913,23,0.13423725429299907,0.30434782608695654,1.826086956521739,0.0,2.5780812313693207,0.0,0.0,0.1831770769970706,0.41348658535470023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11837468685537568,0.0,2020,2021,1,7.32,3718.23
C-286,14.406426482108598,0.0,2327801828,24.0,0.35568833833678537,0.1,0.4,0.0,0.0,0.1,0.66332495807108,10,0.0,0.7,2.4,0.0,0.9797958971132712,0.0,0.0,0.16726770409859298,0.2831807052839655,0.0,0.3,0.23423113592468045,0.0,0.0,0.0,0.0,0.7,0.0,0.4,2019,2020,1,5.47,3487.23
C-287,43.01810188832641,0.0,2324115984,35.0,0.08794561991840354,0.05,0.6,0.0,0.08899610689619221,0.15,0.792148975887743,20,0.12123237437307176,0.5,1.75,0.28247981172601405,1.8601075237738274,0.0,0.0,0.24814637440292187,0.0933570207055748,0.0,0.2,0.11582950708708939,0.0,0.0,0.0,0.0,0.5,0.1069065694819898,0.4,2019,2021,2,11.4,3572.51
C-288,15.07717429853303,0.0,2321071761,33.0,0.22510209223702335,0.0,0.7,0.0,0.11389543835082167,0.0,1.019803902718557,10,0.15515076898406113,0.8,3.3,0.0,1.374772708486752,0.0,0.0,0.4234303585249997,0.11947644865848756,0.0,0.8,0.14823628744830078,0.15306313322047718,0.15224104040469044,0.0,0.0,0.1,0.0,0.0,2023,2024,1,14.96,4198.16
C-289,14.232983824809132,0.0,2312431631,69.0,0.16333037612611398,0.037037037037037035,0.8518518518518519,0.0,0.04132032847855666,0.0,1.093690597054326,27,0.0,0.8148148148148148,2.5555555555555554,0.0,2.0353528391161606,0.0,0.15176628284712698,0.30723410446261795,0.3901056581328879,0.0,0.07407407407407407,0.16133671844535322,0.0,0.05523179759019422,0.06380777638329242,0.07375948707238221,0.5555555555555556,0.0,0.0,2019,2019,0,3.8,3281.09
C-290,13.580554903513182,0.07817672894496827,2305282179,74.0,0.20805220418924808,0.0,0.0,0.07312879157365372,0.12632239937266115,0.0,0.6781104593013224,19,0.05735967915358474,0.5789473684210527,3.8947368421052633,0.0,17.244373605690395,0.0,0.23198606713724632,0.15654340399290229,0.17668312716296283,0.07963839084852119,0.0,0.10960675145382742,0.0,0.11256788849713116,0.0,0.30065831925208253,0.0,0.05058159222409342,0.0,2019,2020,1,5.47,3487.23
C-291,40.55322297803,0.0,2303704782,14.0,0.17255418259049737,0.0,0.8,0.0,0.1746152962871484,0.0,1.16619037896906,5,0.0,0.6,2.8,0.2771205266159023,0.8944271909999159,0.0,0.0,0.16229231517392656,0.0,0.0,0.4,0.2272639152901175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,2020,1,5.47,3487.23
C-292,45.15600432955457,0.0,2302108416,18.0,0.0,0.2,0.4,0.0,0.12398390895325957,0.0,0.39999999999999997,5,0.0,0.8,3.6,0.0,0.6324555320336759,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.16662094503604305,0.33145206806868543,0.0,0.22131938119434819,0.0,0.0,0.2,2022,2023,1,23.62,4290.24
C-293,4.716170294101273,0.21089699485168273,2297256529,7.0,0.11225229100252655,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.45175395145262565,7,0.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.2111532032070327,0.11915931077743336,0.0,0.0,0.0,0.0,0.0,0.0,0.2027711342721228,0.0,0.13645372400249478,0.2857142857142857,2022,2022,0,13.12,4255.44
C-294,48.15499828895993,0.08356550764053428,2296459957,76.0,0.17791471496378722,0.14285714285714285,0.6666666666666666,0.0,0.045009964697540907,0.047619047619047616,1.2953781436890897,21,0.061313523490368456,0.7142857142857143,3.619047619047619,0.0,2.9214974571767556,0.0,0.0,0.2510010817602666,0.1888620234198269,0.0,0.0,0.23432404884877148,0.060488517560536505,0.0,0.06950539524222331,0.08034572888159708,0.0,0.05406821810680177,0.0,2018,2019,1,7.1,3118.82
C-295,40.62100483547947,0.0,2286654111,38.0,0.09379727200435552,0.16666666666666666,0.6666666666666666,0.0,0.09491765540587223,0.0,0.8660254037844386,12,0.5171953307216527,0.3333333333333333,3.1666666666666665,0.0,1.7716909687891083,0.0,0.0,0.08821911009083647,0.0,0.0,0.4166666666666667,0.12353647393080278,0.127559048410823,0.12687393648948217,0.14657396864856334,0.16943421881274487,0.25,0.11401982936794744,0.4166666666666667,2021,2022,1,19.48,3999.26
C-296,27.96139904649516,0.0,2285573075,40.0,0.0,0.0,0.0,0.0,0.5998462157058556,0.0,0.7262919523166975,20,0.0,0.7,2.0,0.0,2.1742814905158903,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4030641725245272,0.40089933927198856,0.0,0.0,0.35,0.0,0.05,2019,2021,2,11.4,3572.51
C-297,5.934445621027792,0.0,2284892670,55.0,0.15503706582859508,0.3157894736842105,0.0,0.0,0.0784444711183753,0.21052631578947367,0.8486587103472158,19,0.0,0.5263157894736842,2.8947368421052633,0.0,1.0913916501751433,0.0,0.14406015428607846,0.29163389694015796,0.0,0.0,0.15789473684210525,0.1020964257902566,0.0,0.0,0.0,0.2800570163113946,0.5263157894736842,0.18846283493898194,0.15789473684210525,2019,2019,0,3.8,3281.09
C-298,17.071318572313114,0.0,2263807165,77.0,0.1869891445078516,0.03225806451612903,0.3548387096774194,0.0,0.013515905712520496,0.25806451612903225,0.7169713151900925,31,0.07364660763162131,0.41935483870967744,2.4838709677419355,0.04290042153678413,1.0766657592437832,0.0,0.0,0.06281029429833787,0.21267301460672552,0.025562805658006362,0.3225806451612903,0.0175911143882161,0.0,0.054199068307224485,0.020871564217349543,0.024126775110017602,0.41935483870967744,0.0649439245630381,0.5161290322580645,2019,2020,1,5.47,3487.23
C-299,18.9632612522404,0.0,2257081666,92.0,0.10105164169120708,0.1875,0.0,0.0,0.10225867660413701,0.15625,0.75,32,0.0,0.59375,2.875,0.08114403180630561,1.3905372163304368,0.0,0.09389699821197092,0.23760514865513357,0.10726947191288384,0.0,0.34375,0.06654545080410733,0.06871229290060413,0.06834324333810463,0.23686520691846552,0.18253842146816404,0.21875,0.12283823075843155,0.09375,2019,2019,0,3.8,3281.09
C-300,49.95863598130686,0.0,2251862922,35.0,0.07268064637569731,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.9982683969692436,17,0.0,0.7058823529411765,2.0588235294117645,0.35017347066369975,0.6960093862470137,0.0,0.0,0.1367165975529237,0.3857638740215788,0.0,0.4117647058823529,0.0,0.0,0.09831074524061359,0.11357569954416259,0.0,0.058823529411764705,0.0,0.7647058823529411,2019,2020,1,5.47,3487.23
C-301,2.486710466631261,0.0,2248993751,35.0,0.1808695873828087,0.16666666666666666,0.2777777777777778,0.04541021810667032,0.026147146624609333,0.0,0.9891385452647142,18,0.0,0.4444444444444444,1.9444444444444444,0.04149642783985727,1.048220125784067,0.0,0.0,0.09720754254934735,0.08228516259725724,0.04945243344344408,0.2777777777777778,0.03403082686296623,0.0702778661742436,0.06990040801253561,0.0,0.0,0.7222222222222222,0.09422777618711228,0.2222222222222222,2023,2023,0,9.28,4325.05
C-302,7.928414876366542,0.0,2248249578,63.0,0.17524596489184271,0.04,0.84,0.0,0.04433480780256889,0.0,1.085172797300043,25,0.0,0.84,2.52,0.07036087643466636,2.0135540717845153,0.0,0.16283822584879687,0.2884420281523568,0.37205812383051046,0.0,0.08,0.1731068620977661,0.05958117981939263,0.05926117291207899,0.06846280284849708,0.07914052969513946,0.56,0.0,0.0,2021,2022,1,19.48,3999.26
C-303,41.94068914059599,0.0,2228334260,43.0,0.23075538578857363,0.0,0.55,0.0,0.0,0.0,1.019803902718557,20,0.17671920029469695,0.65,2.15,0.0,1.8330302779823362,0.0,0.0,0.14468817943156048,0.2721711609840282,0.04907151835987086,0.2,0.1350747964398924,0.0,0.0693619892147964,0.040065999029731264,0.0,0.55,0.09350197204074442,0.5,2018,2019,1,7.1,3118.82
C-304,17.006389612965027,0.0,2226000554,72.0,0.0,0.0,0.0,0.0,0.06566648932356714,0.0,0.82915619758885,20,0.0,0.35,3.6,0.10421499427197538,1.3518505834595773,0.0,0.12059389844190381,0.12206452479558637,0.06888422445931691,0.0,0.4,0.0,0.08824864936640098,0.0,0.0,0.0,0.3,0.0788818674023216,0.0,2021,2021,0,5.62,3743.09
C-305,6.386218534871019,0.0,2218260810,37.0,0.17147066726982893,0.045454545454545456,0.5909090909090909,0.0,0.08675941933245582,0.13636363636363635,0.8143851303258599,22,0.11818551138614615,0.5,1.6818181818181819,0.2753804103709509,1.8741389207353003,0.0,0.0,0.24190985542506716,0.18202146564616245,0.0,0.22727272727272727,0.11291843123162977,0.1165952627401177,0.0,0.0,0.0,0.45454545454545453,0.0,0.4090909090909091,2023,2023,0,9.28,4325.05
C-307,35.69556607228726,0.24023721444267748,2189376424,45.0,0.2131149199495942,0.05555555555555555,0.8333333333333334,0.0749082982464032,0.04313210416756324,0.0,0.9362388636862621,18,0.235021849036144,0.5555555555555556,2.5,0.0,1.253390463630942,0.0,0.0,0.20044088898619594,0.13573688385750604,0.0,0.1111111111111111,0.11227390814264038,0.0579648763978053,0.05765355055825149,0.0,0.0,0.6111111111111112,0.10362487645605793,0.16666666666666666,2018,2019,1,7.1,3118.82
C-308,8.496976741233366,0.08098264621732248,2187999940,75.0,0.21551960889093266,0.14285714285714285,0.6666666666666666,0.0,0.04361878662946187,0.047619047619047616,1.0033955955097849,21,0.059418431376219126,0.7142857142857143,3.5714285714285716,0.0,3.317650180638163,0.0,0.0,0.2432430841178451,0.18302463370756508,0.0,0.2857142857142857,0.22708150867411317,0.0,0.0,0.06735710692153887,0.0778623851012806,0.09523809523809523,0.05239706551390924,0.0,2019,2020,1,5.47,3487.23
C-309,47.29856048625614,0.0,2171573848,38.0,0.09060966996240415,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.8620067027323834,12,0.4996189891387173,0.3333333333333333,3.1666666666666665,0.1455183472200421,1.7716909687891083,0.0,0.0,0.08522107603872005,0.0,0.0,0.4166666666666667,0.11933821626144313,0.12322408776116965,0.1225622586508612,0.1415928058516391,0.16367617435875625,0.25,0.11014498489593187,0.4166666666666667,2021,2021,0,5.62,3743.09
C-310,29.89427111,0.08705830012720966,2136655939,48.0,0.04633775671833315,0.0,0.875,0.0,0.04689124886561361,0.0,0.6109532624422992,24,0.1916287454212283,0.375,2.0,0.0,0.6109532624422991,0.0,0.08611391535871837,0.3050742203648572,0.049188975157795946,0.0,0.16666666666666666,0.06102952625936103,0.06301675972205595,0.06267830052321649,0.0,0.08370394408422906,0.8333333333333334,0.0,0.4583333333333333,2019,2019,0,3.8,3281.09
C-311,4.748638737544666,0.0,2131529257,14.0,0.1465242674603716,0.0,0.6,0.0,0.14827446076209547,0.2,0.6324555320336759,5,0.0,0.6,2.8,0.0,0.4898979485566356,0.0,0.0,0.2756208193659503,0.0,0.0,0.6,0.19298099998588059,0.19926481577705177,0.0,0.0,0.0,0.4,0.0,0.2,2019,2019,0,3.8,3281.09
C-312,13.825678672093602,0.28855205420980684,2121636890,99.0,0.23037760102733115,0.10714285714285714,0.5,0.0,0.0,0.07142857142857142,0.5624291338579864,28,0.052928964513958496,0.7142857142857143,3.5357142857142856,0.06166407285213117,0.7985957062499248,0.0,0.0,0.1444513009329965,0.24455301456927442,0.07348677024297309,0.17857142857142858,0.15171036372055802,0.0,0.05193632411822457,0.0,0.0,0.03571428571428571,0.04667444691801844,0.21428571428571427,2019,2020,1,5.47,3487.23
C-313,49.52556810441613,0.0,2121412703,35.0,0.09065230199757833,0.05,0.6,0.0,0.09173511957102173,0.15,0.8645808232895291,20,0.12496351522392767,0.55,1.75,0.2911736278005025,1.8601075237738274,0.0,0.0,0.25578351818827183,0.192460496439686,0.0,0.2,0.11939436513645164,0.0,0.0,0.0,0.0,0.5,0.11019680833676652,0.4,2019,2020,1,5.47,3487.23
C-314,27.75166596718728,0.0,2117972837,15.0,0.1573247909153003,0.0,0.75,0.0,0.15920399358955722,0.0,1.7320508075688772,4,0.0,0.75,3.75,0.0,2.48746859276655,0.0,0.0,0.0,0.3340103526840097,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.19124379027438645,0.5,2021,2022,1,19.48,3999.26
C-315,18.859429118199632,0.19565899841400358,2116508705,84.0,0.0,0.038461538461538464,0.6923076923076923,0.0,0.05269282063870802,0.038461538461538464,0.9730085108210398,26,0.0,0.6153846153846154,3.230769230769231,0.08362533245806353,0.9294650748918902,0.0,0.0,0.14692252115938678,0.16582449229406054,0.0,0.038461538461538464,0.0,0.0708134438215373,0.0704331091047316,0.0,0.0,0.07692307692307693,0.0,0.4230769230769231,2020,2020,0,1.61,3693.36
C-316,11.153967560940286,0.0,2110043343,14.0,0.0,0.0,0.0,0.0,0.16810604533044582,0.0,0.39999999999999997,5,0.45799520299576507,0.8,2.8,0.0,0.8944271909999159,0.0,0.0,0.15624243620986294,0.0,0.0,0.2,0.0,0.0,0.0,0.2595931190307756,0.0,0.4,0.4038747590706301,0.6,2021,2021,0,5.62,3743.09
C-317,41.71041104259546,0.0,2085513617,27.0,0.22735097559499506,0.0,0.6363636363636364,0.0,0.0,0.0,0.8528028654224418,11,0.05223360112189784,0.6363636363636364,2.4545454545454546,0.0,1.233150906022776,0.0,0.0,0.10691516030627524,0.3217868762650843,0.07252132513561113,0.36363636363636365,0.09981149511622434,0.0,0.1025080034208308,0.05921233822865284,0.0,0.2727272727272727,0.09212250665731514,0.36363636363636365,2019,2020,1,5.47,3487.23
C-318,9.848070512955749,0.0,2073537245,16.0,0.0,0.2,0.6,0.0,0.1487899294559613,0.0,0.6324555320336759,5,0.20268478093978087,0.6,3.2,0.0,0.7483314773547882,0.0,0.0,0.13828950063036613,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2022,2022,0,13.12,4255.44
